Year,Type_1,Type_3,Distance,Engine_capacity_cm3,Transmission,Price(euro)
0.6875,1.0,0.0,0.4933681818181818,0.8375634517766498,1.0,15499
0.8125,0.0,0.0,0.1068181818181818,0.5329949238578681,1.0,11200
0.65625,0.0,0.0,0.5173636363636364,0.3807106598984772,0.0,6499
0.6875,0.0,1.0,0.3909090909090909,0.1878172588832487,0.0,6099
0.84375,1.0,1.0,0.2658954545454545,0.8883248730964467,1.0,14999
0.75,0.0,0.0,0.4076727272727273,0.5329949238578681,1.0,11800
0.5,1.0,0.0,0.6480340909090909,0.8375634517766498,0.0,6599
0.59375,1.0,1.0,0.4590068181818182,0.4314720812182741,0.0,3699
0.625,0.0,1.0,0.3386409090909091,0.3807106598984772,1.0,4999
0.78125,1.0,1.0,0.380875,0.3299492385786802,0.0,9799
0.75,0.0,1.0,0.3040272727272727,0.4314720812182741,0.0,11699
0.75,0.0,0.0,0.4717386363636364,0.3299492385786802,0.0,9299
0.71875,1.0,1.0,0.4387363636363636,0.634517766497462,1.0,12499
0.6875,0.0,0.0,0.6818181818181819,0.2284263959390863,0.0,4500
0.8125,1.0,0.0,0.2727272727272727,0.634517766497462,1.0,17200
0.3125,0.0,1.0,0.6204545454545455,0.1269035532994924,0.0,1650
0.6875,0.0,0.0,0.425,0.3299492385786802,1.0,7999
0.6875,1.0,1.0,0.3659090909090909,0.2284263959390863,0.0,6999
0.6875,0.0,0.0,0.3607795454545454,0.3299492385786802,1.0,9200
0.15625,1.0,1.0,0.2805818181818182,0.634517766497462,0.0,1100
0.375,1.0,1.0,0.6022727272727273,0.9898477157360408,1.0,4000
0.5625,1.0,1.0,0.0363636363636363,0.4314720812182741,0.0,2300
0.25,1.0,1.0,6.818181818181818e-06,0.634517766497462,0.0,2650
0.90625,1.0,0.0,0.3568181818181818,0.3807106598984772,0.0,13900
0.1875,0.0,1.0,0.0,0.4314720812182741,0.0,1650
0.65625,0.0,0.0,0.4443363636363636,0.3807106598984772,0.0,5699
0.28125,0.0,0.0,0.6363636363636364,0.634517766497462,0.0,1950
0.34375,0.0,1.0,0.5454545454545454,0.634517766497462,0.0,6500
0.53125,1.0,1.0,0.3472886363636364,0.3299492385786802,0.0,2950
0.8125,1.0,1.0,0.3043181818181818,0.3299492385786802,0.0,9700
0.5,0.0,0.0,0.0004886363636363,0.3299492385786802,0.0,2650
0.625,0.0,1.0,0.3545454545454545,0.3299492385786802,0.0,3400
0.59375,0.0,1.0,0.2886363636363636,0.4314720812182741,0.0,2500
0.59375,1.0,1.0,0.0,0.4314720812182741,0.0,500
0.5625,1.0,1.0,0.5060159090909091,0.8883248730964467,0.0,9499
0.4375,1.0,1.0,0.0002522727272727,0.3807106598984772,0.0,1200
0.5625,0.0,0.0,0.5545454545454546,0.2791878172588832,0.0,4149
0.75,1.0,1.0,0.4295454545454545,0.4314720812182741,0.0,6500
0.90625,1.0,1.0,0.0729090909090909,0.4314720812182741,1.0,18300
0.65625,0.0,0.0,0.3486363636363636,0.3299492385786802,0.0,4600
0.71875,0.0,0.0,0.5295454545454545,0.5329949238578681,0.0,4500
0.4375,1.0,0.0,0.4704545454545454,0.634517766497462,0.0,4900
0.8125,1.0,0.0,0.3863636363636363,0.634517766497462,0.0,11900
0.78125,1.0,1.0,0.3454545454545454,0.3807106598984772,0.0,7750
0.84375,1.0,0.0,0.3931818181818182,0.3807106598984772,0.0,12444
0.84375,0.0,0.0,0.3090909090909091,0.4304568527918782,0.0,12900
0.9375,1.0,0.0,0.2590909090909091,0.3807106598984772,1.0,14750
0.84375,1.0,1.0,0.3863636363636363,0.3807106598984772,0.0,8900
0.71875,1.0,1.0,0.1931818181818181,0.3299492385786802,0.0,9900
0.84375,1.0,1.0,0.3863636363636363,0.3807106598984772,0.0,8900
0.84375,1.0,1.0,0.3636363636363636,0.3807106598984772,0.0,8200
0.75,0.0,0.0,0.425,0.3807106598984772,0.0,6900
0.875,1.0,0.0,0.2727272727272727,0.4314720812182741,1.0,14500
0.8125,1.0,1.0,0.4272727272727273,0.634517766497462,1.0,16900
0.8125,0.0,0.0,0.3840909090909091,0.3807106598984772,0.0,7777
0.875,1.0,1.0,0.375,0.4314720812182741,0.0,11999
0.84375,1.0,0.0,0.2818181818181818,0.8852791878172589,1.0,23590
0.875,1.0,1.0,0.1556818181818181,0.633502538071066,1.0,16500
0.375,0.0,0.0,0.0252522727272727,0.7360406091370558,0.0,4300
0.65625,1.0,1.0,0.4119113636363636,0.2284263959390863,0.0,2450
0.625,0.0,0.0,2.2727272727272728e-06,0.634517766497462,1.0,10500
0.71875,1.0,1.0,0.5340909090909091,0.3807106598984772,0.0,3550
0.4375,0.0,0.0,0.4772727272727273,0.583756345177665,0.0,4200
0.875,1.0,0.0,0.3209090909090909,0.3807106598984772,0.0,13990
0.0625,0.0,1.0,2.2727272727272728e-06,0.4314720812182741,0.0,2500
0.375,1.0,1.0,0.7240159090909091,0.8883248730964467,1.0,4500
0.59375,1.0,1.0,0.6486659090909092,0.634517766497462,1.0,6500
0.59375,1.0,0.0,0.5568181818181819,0.8375634517766498,1.0,13500
0.875,1.0,1.0,0.1954545454545454,0.4314720812182741,0.0,14900
0.78125,1.0,0.0,0.3181818181818182,0.7360406091370558,1.0,18800
0.5,1.0,1.0,0.5681818181818182,0.3807106598984772,0.0,3599
0.75,1.0,1.0,0.3181818181818182,0.5329949238578681,1.0,8499
0.5,0.0,1.0,0.5,0.2781725888324873,0.0,1750
0.875,1.0,1.0,0.1613636363636363,0.63248730964467,1.0,24500
0.5,1.0,1.0,0.4262318181818182,0.3807106598984772,0.0,3750
0.90625,1.0,1.0,0.0438636363636363,0.3807106598984772,1.0,18000
0.75,1.0,0.0,0.4688136363636364,0.634517766497462,0.0,10750
0.8125,1.0,1.0,0.2808636363636363,0.3807106598984772,1.0,9500
0.5625,1.0,0.0,0.4406431818181818,0.634517766497462,1.0,9500
0.5,0.0,0.0,0.625,0.4314720812182741,0.0,3700
0.59375,0.0,1.0,0.5954545454545455,0.3807106598984772,0.0,3200
0.53125,0.0,0.0,0.2272727272727272,0.3807106598984772,0.0,2200
0.8125,0.0,0.0,0.3779840909090909,0.634517766497462,0.0,7900
0.75,1.0,0.0,0.4375795454545454,0.634517766497462,1.0,10550
0.6875,1.0,1.0,0.4704545454545454,0.3807106598984772,0.0,5099
0.84375,1.0,0.0,2.2727272727272728e-06,0.3807106598984772,0.0,8999
0.75,1.0,1.0,0.3863636363636363,0.7360406091370558,1.0,19500
0.5,0.0,1.0,0.3409090909090909,0.4309644670050762,1.0,2500
0.6875,0.0,1.0,0.3181818181818182,0.482233502538071,1.0,7500
0.625,0.0,1.0,0.6150795454545455,0.634517766497462,0.0,10950
0.8125,0.0,0.0,0.3295454545454545,0.634517766497462,1.0,19000
0.59375,1.0,1.0,0.3772727272727272,0.4314720812182741,1.0,6600
0.71875,1.0,1.0,0.0252522727272727,0.634517766497462,1.0,9000
0.59375,1.0,1.0,0.8863636363636364,0.7360406091370558,0.0,8500
0.8125,1.0,1.0,0.3636363636363636,0.633502538071066,0.0,14500
0.75,0.0,0.0,0.4136363636363636,0.3807106598984772,0.0,6200
0.8125,0.0,1.0,0.3363636363636363,0.2284263959390863,0.0,9500
0.625,1.0,0.0,0.4090909090909091,0.818274111675127,1.0,11200
0.53125,1.0,0.0,0.0002522727272727,0.8883248730964467,1.0,5600
0.40625,1.0,1.0,0.0,0.8883248730964467,0.0,3200
0.78125,1.0,1.0,0.0002522727272727,0.634517766497462,0.0,10200
0.46875,1.0,1.0,0.5779886363636364,0.7360406091370558,0.0,6499
0.75,1.0,0.0,0.3159090909090909,0.634517766497462,1.0,16000
0.75,1.0,1.0,0.0002522727272727,0.634517766497462,1.0,10300
0.65625,0.0,0.0,0.4045454545454545,0.3116751269035532,0.0,5100
0.84375,1.0,1.0,0.3409090909090909,0.3411167512690355,0.0,7299
0.625,0.0,0.0,0.5058363636363636,0.2791878172588832,0.0,4800
0.53125,1.0,1.0,0.0002522727272727,0.634517766497462,0.0,5200
0.5625,0.0,0.0,0.5328454545454545,0.634517766497462,0.0,6450
0.625,0.0,1.0,0.6136363636363636,0.3299492385786802,0.0,3600
0.65625,0.0,1.0,0.4851181818181818,0.3299492385786802,0.0,5999
0.46875,1.0,1.0,0.0002522727272727,0.634517766497462,0.0,3200
0.84375,1.0,1.0,0.1409090909090909,0.3299492385786802,1.0,9800
0.4375,1.0,1.0,0.0002522727272727,0.634517766497462,1.0,3100
0.75,1.0,1.0,0.4098522727272727,0.3807106598984772,0.0,5999
0.78125,0.0,0.0,0.5681818181818182,0.8375634517766498,1.0,13900
0.625,1.0,1.0,0.7477272727272727,0.3299492385786802,0.0,2900
0.84375,0.0,0.0,0.4,0.6187817258883249,1.0,10000
0.65625,0.0,0.0,0.75,0.3807106598984772,0.0,5490
0.8125,1.0,1.0,0.0002522727272727,0.634517766497462,0.0,10700
0.9375,1.0,0.0,2.272727272727273e-05,0.4314720812182741,1.0,13990
0.46875,1.0,0.0,0.5681818181818182,0.8883248730964467,1.0,7999
0.71875,0.0,0.0,0.6136363636363636,0.3807106598984772,0.0,5500
0.78125,0.0,1.0,0.3,0.2284263959390863,0.0,5550
0.53125,0.0,0.0,0.0505045454545454,0.2284263959390863,0.0,2500
0.46875,0.0,1.0,0.0606045454545454,0.8883248730964467,0.0,2250
0.4375,1.0,1.0,0.0002522727272727,0.634517766497462,0.0,2900
0.8125,1.0,1.0,0.4227272727272727,0.6340101522842639,1.0,9400
0.8125,0.0,0.0,0.4386363636363636,0.3807106598984772,0.0,10500
0.6875,1.0,0.0,0.0002522727272727,0.634517766497462,1.0,11300
0.65625,1.0,1.0,0.5909090909090909,0.3299492385786802,0.0,7490
0.65625,1.0,1.0,0.3909090909090909,0.3299492385786802,0.0,4450
0.875,0.0,1.0,0.2939090909090909,0.1258883248730964,1.0,7200
0.84375,1.0,1.0,0.0002522727272727,0.634517766497462,1.0,10800
0.71875,1.0,1.0,0.3636363636363636,0.5329949238578681,1.0,12200
0.5,0.0,0.0,0.4772727272727273,0.634517766497462,1.0,4490
0.6875,1.0,0.0,0.2818181818181818,0.482233502538071,0.0,3950
0.25,1.0,1.0,0.8227272727272728,0.634517766497462,0.0,2100
0.875,1.0,1.0,0.2045454545454545,0.3299492385786802,1.0,18000
0.65625,1.0,1.0,0.3568181818181818,0.634517766497462,1.0,10000
0.90625,1.0,1.0,0.4080681818181818,0.6340101522842639,1.0,11000
0.59375,1.0,1.0,0.5526181818181818,0.583756345177665,0.0,6499
0.90625,1.0,0.0,0.084090909090909,0.634517766497462,1.0,21500
0.5625,1.0,0.0,0.3863636363636363,0.8375634517766498,1.0,8500
0.625,1.0,1.0,0.4863636363636364,0.3299492385786802,0.0,6990
0.46875,1.0,1.0,0.0002522727272727,0.634517766497462,1.0,3300
0.78125,1.0,1.0,0.3977272727272727,0.3807106598984772,1.0,7800
0.34375,1.0,1.0,0.0002522727272727,0.8883248730964467,1.0,3200
0.0625,0.0,0.0,0.5681818181818182,0.634517766497462,0.0,2700
0.65625,1.0,0.0,0.3522727272727273,0.3807106598984772,0.0,8700
0.53125,1.0,1.0,0.95,0.7360406091370558,1.0,10500
0.5,0.0,0.0,0.5652727272727273,0.898984771573604,1.0,6800
0.8125,1.0,1.0,0.4545454545454545,0.8375634517766498,1.0,14000
0.84375,0.0,1.0,0.3931818181818182,0.4314720812182741,1.0,13999
0.5,1.0,1.0,0.5,0.634517766497462,0.0,7990
0.8125,1.0,0.0,0.2204545454545454,0.2284263959390863,1.0,9500
0.8125,0.0,1.0,0.3290568181818182,0.3299492385786802,1.0,9990
0.75,1.0,1.0,0.1681818181818181,0.2284263959390863,0.0,7490
0.78125,0.0,0.0,0.5272727272727272,0.4314720812182741,0.0,9850
0.875,1.0,1.0,0.0002522727272727,0.634517766497462,1.0,11200
0.84375,1.0,1.0,0.0002522727272727,0.634517766497462,1.0,11400
0.40625,1.0,1.0,0.5777568181818182,0.634517766497462,0.0,3499
0.40625,1.0,1.0,0.0002522727272727,0.8883248730964467,1.0,3400
0.625,0.0,0.0,0.4090909090909091,0.634517766497462,0.0,10990
0.65625,0.0,1.0,0.0,0.4314720812182741,1.0,5800
0.84375,1.0,0.0,0.23,0.6319796954314721,1.0,18950
0.75,1.0,1.0,0.3409090909090909,0.634517766497462,1.0,9290
0.78125,0.0,1.0,0.3522727272727273,0.634517766497462,1.0,9800
0.375,1.0,1.0,0.0002272727272727,0.583756345177665,0.0,4000
0.75,0.0,1.0,0.3227272727272727,0.3299492385786802,0.0,6250
0.8125,0.0,0.0,0.2704545454545454,0.634517766497462,1.0,19990
0.8125,0.0,0.0,0.4136363636363636,0.3807106598984772,0.0,7500
0.78125,1.0,1.0,0.3659090909090909,0.634517766497462,0.0,11999
0.59375,1.0,1.0,0.6581022727272727,0.751776649746193,0.0,7299
0.9375,1.0,0.0,2.272727272727273e-05,0.2284263959390863,1.0,15990
0.90625,1.0,0.0,0.0511363636363636,0.1269035532994924,0.0,10500
0.90625,1.0,1.0,0.1361363636363636,0.634517766497462,1.0,17900
0.1875,0.0,0.0,2.2727272727272728e-06,0.3299492385786802,0.0,1500
0.71875,1.0,1.0,0.4035840909090909,0.2284263959390863,0.0,5300
0.59375,1.0,1.0,0.4851181818181818,0.583756345177665,0.0,5999
0.3125,1.0,1.0,0.7288636363636364,0.8883248730964467,0.0,2000
0.125,0.0,1.0,0.2,0.3807106598984772,0.0,16500
0.8125,0.0,0.0,0.35,0.634517766497462,0.0,12900
0.75,1.0,0.0,0.3409090909090909,0.634517766497462,1.0,19500
0.65625,1.0,1.0,0.4420931818181818,0.583756345177665,0.0,6499
0.34375,0.0,0.0,0.7954545454545454,0.634517766497462,0.0,2300
0.78125,1.0,1.0,0.4545454545454545,0.8883248730964467,1.0,19200
0.65625,0.0,1.0,0.4727272727272727,0.5329949238578681,1.0,7900
0.875,0.0,0.0,0.1689772727272727,0.482233502538071,1.0,14500
0.53125,1.0,0.0,0.6363636363636364,0.8868020304568528,1.0,8000
0.71875,1.0,1.0,0.3909090909090909,0.3609137055837563,0.0,6700
0.65625,0.0,1.0,0.3977272727272727,0.3248730964467005,1.0,7800
0.84375,0.0,0.0,0.4409090909090909,0.3609137055837563,1.0,7200
0.75,0.0,1.0,0.3704545454545455,0.3248730964467005,1.0,8700
0.5,0.0,0.0,0.625,0.3299492385786802,0.0,2500
0.75,0.0,1.0,0.3931818181818182,0.3609137055837563,0.0,7800
0.71875,1.0,1.0,0.3522840909090909,0.3248730964467005,1.0,8700
0.90625,1.0,0.0,0.2272727272727272,0.3807106598984772,1.0,13200
0.71875,0.0,1.0,0.355275,0.3609137055837563,0.0,6999
0.625,0.0,1.0,0.3790909090909091,0.3299492385786802,0.0,4300
0.625,0.0,0.0,0.6188636363636364,0.5329949238578681,0.0,6490
0.65625,0.0,1.0,0.50035,0.2284263959390863,0.0,4999
0.4375,1.0,1.0,0.7522727272727273,0.5329949238578681,0.0,5200
0.53125,1.0,1.0,0.5863636363636364,0.3248730964467005,0.0,2500
0.625,0.0,1.0,0.4181818181818182,0.3299492385786802,0.0,3250
0.6875,1.0,1.0,0.3818181818181818,0.634517766497462,1.0,7200
0.34375,0.0,0.0,0.0909090909090909,0.634517766497462,0.0,2200
0.4375,0.0,0.0,0.4772727272727273,0.634517766497462,0.0,3850
0.8125,1.0,1.0,0.3045454545454545,0.6284263959390862,1.0,15999
0.34375,0.0,0.0,0.0006545454545454,0.4314720812182741,0.0,2900
0.71875,0.0,0.0,0.3681818181818181,0.3299492385786802,1.0,7600
0.5625,0.0,1.0,0.3262477272727273,0.3807106598984772,0.0,3600
0.59375,1.0,1.0,0.5090909090909091,0.634517766497462,0.0,7750
0.8125,1.0,0.0,0.2613636363636363,0.2284263959390863,0.0,8700
0.59375,0.0,0.0,0.5389159090909091,0.633502538071066,1.0,8299
0.21875,0.0,1.0,0.7969386363636364,0.4314720812182741,0.0,1689
0.84375,1.0,1.0,0.0006818181818181,0.3807106598984772,0.0,8700
0.15625,1.0,1.0,0.6510227272727273,0.5329949238578681,0.0,1200
0.75,1.0,1.0,0.3886568181818182,0.5329949238578681,1.0,13700
0.4375,0.0,1.0,0.5113636363636364,0.5329949238578681,0.0,4400
0.65625,0.0,0.0,0.4613636363636363,0.3299492385786802,0.0,4700
0.59375,1.0,0.0,0.3568181818181818,0.3248730964467005,0.0,7500
0.34375,0.0,1.0,0.3636363636363636,0.8883248730964467,1.0,2500
0.75,1.0,1.0,0.359090909090909,0.6263959390862944,1.0,14500
0.84375,1.0,0.0,0.0650977272727272,0.634517766497462,1.0,13800
0.84375,1.0,1.0,0.2386363636363636,0.4314720812182741,1.0,10990
0.75,1.0,0.0,0.3213636363636363,0.8375634517766498,1.0,22499
0.71875,1.0,1.0,0.0004545454545454,0.8883248730964467,1.0,21000
0.5625,0.0,1.0,0.0005,0.8883248730964467,1.0,9500
0.625,0.0,1.0,0.4545454545454545,0.3299492385786802,0.0,3300
0.40625,1.0,1.0,0.6681818181818182,0.4309644670050762,0.0,2200
0.625,1.0,1.0,0.375,0.2791878172588832,1.0,6400
0.5,0.0,0.0,0.5,0.3299492385786802,0.0,3550
0.625,0.0,0.0,0.3386363636363636,0.2791878172588832,0.0,3999
0.09375,1.0,1.0,0.0681818181818181,0.4314720812182741,1.0,1300
0.09375,1.0,1.0,0.7954545454545454,0.583756345177665,0.0,1400
0.8125,0.0,0.0,0.3954545454545454,0.5329949238578681,1.0,10500
0.71875,0.0,0.0,0.2629545454545454,0.3299492385786802,0.0,7350
0.9375,0.0,0.0,0.2470454545454545,0.3807106598984772,0.0,8999
0.84375,1.0,1.0,0.25,0.3299492385786802,1.0,13490
0.875,1.0,1.0,0.2722727272727273,0.3807106598984772,1.0,13850
0.6875,0.0,1.0,0.4318181818181818,0.3299492385786802,0.0,5400
0.84375,1.0,1.0,0.3415568181818182,0.6340101522842639,0.0,10210
0.40625,0.0,1.0,0.4431818181818182,0.633502538071066,0.0,3000
0.8125,0.0,0.0,0.4545454545454545,0.3807106598984772,0.0,7100
0.65625,0.0,0.0,0.3656363636363636,0.5329949238578681,1.0,6500
0.875,1.0,0.0,0.2670454545454545,0.3807106598984772,1.0,16500
0.65625,1.0,0.0,0.3806818181818182,0.3299492385786802,0.0,7850
0.875,1.0,0.0,0.3152272727272727,0.3807106598984772,0.0,12999
0.625,1.0,0.0,0.6667045454545455,0.8375634517766498,1.0,13350
0.84375,1.0,0.0,0.2470454545454545,0.3807106598984772,1.0,14999
0.78125,0.0,1.0,0.4090909090909091,0.3299492385786802,0.0,8500
0.15625,1.0,1.0,0.0011045454545454,0.7949238578680203,1.0,1800
0.8125,1.0,0.0,0.2925,0.3807106598984772,1.0,9700
0.71875,0.0,0.0,0.2629545454545454,0.3299492385786802,0.0,7350
0.59375,0.0,0.0,0.000590909090909,0.634517766497462,0.0,4300
0.9375,1.0,1.0,0.054090909090909,0.4314720812182741,0.0,13700
0.8125,1.0,0.0,0.3352272727272727,0.3807106598984772,0.0,11350
0.90625,1.0,1.0,0.2697727272727273,0.3807106598984772,1.0,14900
0.875,1.0,0.0,0.2495454545454545,0.3807106598984772,1.0,16350
0.875,1.0,1.0,0.2402272727272727,0.3807106598984772,0.0,12350
0.84375,1.0,0.0,0.2243181818181818,0.3807106598984772,0.0,10850
0.90625,1.0,0.0,0.2129545454545454,0.3807106598984772,0.0,11500
0.1875,1.0,1.0,0.0005454545454545,0.4314720812182741,0.0,1099
0.78125,1.0,0.0,0.3579545454545454,0.3807106598984772,0.0,5999
0.875,1.0,0.0,0.2897727272727273,0.3807106598984772,0.0,13350
0.65625,1.0,1.0,0.4482863636363636,0.7071065989847717,1.0,17499
0.84375,1.0,0.0,0.3170454545454546,0.3807106598984772,1.0,12750
0.8125,0.0,0.0,0.3579545454545454,0.3807106598984772,0.0,7450
0.6875,1.0,1.0,0.7772727272727273,0.2284263959390863,0.0,2650
0.5,0.0,1.0,0.5909090909090909,0.3299492385786802,0.0,5450
0.6875,0.0,1.0,0.4340909090909091,0.3807106598984772,0.0,4450
0.5,1.0,0.0,0.6363636363636364,0.634517766497462,0.0,5450
0.53125,0.0,0.0,0.5795454545454546,0.7512690355329948,0.0,7150
0.71875,0.0,0.0,0.4454545454545454,0.3299492385786802,0.0,6300
0.5,0.0,0.0,0.5659090909090909,0.3807106598984772,1.0,3500
0.6875,0.0,1.0,0.3795454545454546,0.2284263959390863,0.0,4100
0.875,1.0,0.0,0.3818181818181818,0.8883248730964467,1.0,19400
0.6875,0.0,0.0,0.5454545454545454,0.5329949238578681,0.0,2200
0.59375,1.0,0.0,0.0002522727272727,0.634517766497462,1.0,7800
0.84375,0.0,1.0,0.2045454545454545,0.3299492385786802,0.0,11300
0.6875,1.0,1.0,0.0002522727272727,0.634517766497462,0.0,10700
0.84375,1.0,0.0,0.3506772727272727,0.6319796954314721,1.0,14900
0.78125,1.0,0.0,0.0002522727272727,0.634517766497462,1.0,14200
0.875,1.0,1.0,0.0,0.634517766497462,0.0,17200
0.65625,1.0,1.0,0.0002522727272727,0.634517766497462,1.0,6200
0.78125,0.0,0.0,0.0004590909090909,0.5329949238578681,1.0,8900
0.6875,0.0,0.0,0.4454545454545454,0.2284263959390863,0.0,4800
0.0625,1.0,1.0,0.0252522727272727,0.4314720812182741,0.0,550
0.28125,0.0,0.0,0.8005113636363637,0.583756345177665,0.0,1150
0.71875,1.0,1.0,0.2765909090909091,0.3807106598984772,1.0,7700
0.875,0.0,0.0,0.4318181818181818,0.3299492385786802,1.0,11600
0.25,0.0,1.0,0.0272727272727272,0.2791878172588832,0.0,650
0.78125,0.0,1.0,0.0004022727272727,0.3619289340101522,0.0,6700
0.625,1.0,1.0,0.4659090909090909,0.3807106598984772,0.0,4550
0.90625,0.0,0.0,0.275,0.4314720812182741,0.0,9900
0.71875,0.0,0.0,0.1889772727272727,0.2791878172588832,0.0,7200
0.71875,0.0,1.0,0.5589295454545454,0.5329949238578681,1.0,7500
0.46875,0.0,1.0,0.4659090909090909,0.3289340101522843,0.0,2500
0.71875,0.0,0.0,0.4522727272727272,0.634517766497462,1.0,15750
0.5,1.0,1.0,0.4090909090909091,0.4314720812182741,0.0,3600
0.0,1.0,1.0,0.0022704545454545,0.3807106598984772,0.0,7500
0.625,0.0,0.0,0.4954545454545455,0.3299492385786802,1.0,6500
0.875,0.0,0.0,0.5,0.3274111675126904,1.0,11999
0.625,1.0,1.0,0.4772727272727273,0.583756345177665,0.0,2000
0.625,0.0,1.0,0.5440477272727273,0.3116751269035532,0.0,6350
0.75,1.0,1.0,0.4068181818181818,0.634517766497462,1.0,11899
0.875,1.0,0.0,0.4113636363636364,0.6319796954314721,1.0,17900
0.84375,1.0,0.0,0.0004590909090909,0.6319796954314721,1.0,17700
0.90625,1.0,1.0,0.5840909090909091,0.6340101522842639,1.0,8500
0.84375,0.0,1.0,0.0758431818181818,0.4213197969543147,1.0,13730
0.59375,0.0,1.0,0.796675,0.633502538071066,0.0,6555
0.9375,1.0,1.0,0.0431818181818181,0.5279187817258884,1.0,15500
0.78125,0.0,0.0,0.0005227272727272,0.3807106598984772,0.0,7000
0.65625,0.0,1.0,0.4752795454545455,0.3299492385786802,0.0,6800
0.71875,0.0,1.0,0.4752795454545455,0.5329949238578681,1.0,9700
0.1875,1.0,1.0,0.0613636363636363,0.4314720812182741,0.0,1800
0.90625,1.0,0.0,0.3220454545454545,0.3807106598984772,0.0,13790
0.6875,0.0,0.0,0.4954545454545455,0.3299492385786802,0.0,6300
0.90625,1.0,1.0,0.2954545454545454,0.3807106598984772,0.0,7999
0.5625,1.0,1.0,0.4340909090909091,0.4314720812182741,1.0,5100
0.78125,1.0,1.0,0.3636363636363636,0.634517766497462,1.0,11999
0.8125,0.0,1.0,0.2045454545454545,0.3299492385786802,1.0,6100
0.75,1.0,1.0,0.3181818181818182,0.8883248730964467,1.0,16990
0.65625,0.0,0.0,0.4772727272727273,0.2284263959390863,0.0,4650
0.84375,1.0,1.0,0.506465909090909,0.6340101522842639,1.0,12900
0.84375,1.0,0.0,0.2861363636363636,0.3807106598984772,1.0,12690
0.78125,1.0,1.0,0.4204545454545454,0.633502538071066,1.0,16299
0.78125,0.0,1.0,0.3699931818181818,0.1258883248730964,1.0,6500
0.8125,0.0,0.0,0.2613636363636363,0.5329949238578681,1.0,13450
0.34375,0.0,1.0,0.3863636363636363,0.3299492385786802,0.0,2000
0.625,1.0,1.0,0.2318181818181818,0.634517766497462,1.0,7700
0.78125,1.0,0.0,0.355275,0.3807106598984772,0.0,8000
0.5625,0.0,1.0,0.525,0.3807106598984772,0.0,3200
0.78125,1.0,1.0,0.75,0.634517766497462,1.0,18300
0.0,0.0,1.0,0.5454545454545454,0.4314720812182741,0.0,650
0.09375,1.0,1.0,0.2098659090909091,0.2791878172588832,0.0,1000
0.15625,1.0,0.0,0.7306477272727273,0.7868020304568529,0.0,850
0.78125,0.0,0.0,0.4318181818181818,0.4314720812182741,0.0,7500
0.6875,1.0,1.0,0.3727272727272727,0.3807106598984772,0.0,3500
0.78125,0.0,1.0,0.3582568181818182,0.3279187817258883,0.0,6700
0.6875,1.0,1.0,0.5905113636363637,0.4314720812182741,0.0,7250
0.71875,1.0,1.0,0.4863636363636364,0.634517766497462,1.0,15999
0.59375,0.0,1.0,0.5727272727272728,0.2791878172588832,0.0,4000
0.40625,0.0,1.0,0.9022727272727272,0.5329949238578681,0.0,1000
0.84375,1.0,1.0,0.2477272727272727,0.634517766497462,1.0,18000
0.3125,1.0,1.0,0.3409090909090909,0.583756345177665,0.0,400
0.3125,1.0,1.0,0.6590909090909091,0.7868020304568529,0.0,2900
0.65625,0.0,0.0,0.5704545454545454,0.3807106598984772,0.0,4990
0.6875,0.0,0.0,0.3784090909090909,0.3299492385786802,0.0,8299
0.34375,1.0,1.0,0.002525,0.3299492385786802,0.0,1900
0.34375,1.0,1.0,0.5834090909090909,0.4314720812182741,0.0,3000
0.71875,0.0,0.0,0.5514772727272728,0.3807106598984772,1.0,6000
0.6875,1.0,0.0,0.4545454545454545,0.634517766497462,1.0,16900
0.8125,0.0,0.0,0.2727272727272727,0.2791878172588832,0.0,7300
0.8125,0.0,0.0,0.3954545454545454,0.3807106598984772,0.0,8600
0.8125,0.0,1.0,0.4318181818181818,0.7360406091370558,0.0,15950
0.75,0.0,0.0,0.4798295454545455,0.4314720812182741,0.0,9000
0.6875,1.0,0.0,0.2240909090909091,0.8375634517766498,1.0,11250
0.78125,1.0,1.0,0.425,0.6340101522842639,1.0,11100
0.8125,0.0,1.0,0.4363636363636363,0.3553299492385786,0.0,6650
0.59375,1.0,0.0,0.3863636363636363,0.817258883248731,1.0,8300
0.6875,0.0,0.0,0.3477272727272727,0.2791878172588832,0.0,6000
0.65625,1.0,0.0,0.2727272727272727,0.3807106598984772,0.0,7600
0.84375,1.0,0.0,0.3340909090909091,0.634517766497462,1.0,22500
0.8125,0.0,1.0,0.3431818181818182,0.634517766497462,1.0,12600
0.8125,1.0,1.0,0.3318181818181818,0.3609137055837563,1.0,7400
0.875,1.0,1.0,0.5959659090909091,0.6340101522842639,1.0,7900
0.75,1.0,1.0,0.4772727272727273,0.3807106598984772,0.0,6800
0.65625,0.0,0.0,6.818181818181818e-06,0.3807106598984772,0.0,4999
0.5625,0.0,1.0,0.5909090909090909,0.3807106598984772,1.0,6500
0.65625,0.0,0.0,0.5340909090909091,0.3807106598984772,0.0,4300
0.46875,1.0,0.0,0.4939136363636364,0.634517766497462,0.0,4900
0.21875,0.0,0.0,0.7045454545454546,0.634517766497462,0.0,3100
0.90625,1.0,1.0,0.1068181818181818,0.3807106598984772,1.0,17799
0.71875,1.0,1.0,0.375,0.7309644670050762,1.0,15300
